"Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","Country","City","State","Postal.Code","Region","Product.ID","Category","Sub.Category","Product.Name","Sales","discount","transactionSalesDecileRank","cleanOrderDate","weekdays","month","yr"
1048,"CA-2017-169103","08/03/2017","13/03/2017","Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Miami","Florida",33142,"South","FUR-FU-10004006","Furniture","Furnishings","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,4.94869303373155,7,2017-03-08,"Wednesday",3,2017
1049,"CA-2015-139192","27/05/2015","01/06/2015","Second Class","LC-16885","Lena Creighton","Consumer","United States","San Francisco","California",94109,"West","TEC-PH-10000486","Technology","Phones","Plantronics HL10 Handset Lifter",1113.504,4.7774204037989,10,2015-05-27,"Wednesday",5,2015
1050,"CA-2015-139192","27/05/2015","01/06/2015","Second Class","LC-16885","Lena Creighton","Consumer","United States","San Francisco","California",94109,"West","TEC-AC-10001606","Technology","Accessories","Logitech Wireless Performance Mouse MX for PC and Mac",99.99,4.8769146426318,7,2015-05-27,"Wednesday",5,2015
1051,"US-2016-153500","03/07/2016","05/07/2016","First Class","DG-13300","Deirdre Greer","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10000293","Furniture","Furnishings","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",168.464,4.9284586134653,8,2016-07-03,"Sunday",7,2016
1052,"US-2016-153500","03/07/2016","05/07/2016","First Class","DG-13300","Deirdre Greer","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10001307","Office Supplies","Paper","Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,4.99902066685537,1,2016-07-03,"Sunday",7,2016
1053,"US-2016-153500","03/07/2016","05/07/2016","First Class","DG-13300","Deirdre Greer","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10004460","Furniture","Furnishings","Howard Miller 12"" Round Wall Clock",282.888,4.95593934237562,8,2016-07-03,"Sunday",7,2016
1054,"CA-2016-110667","04/04/2016","08/04/2016","Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York",10009,"East","OFF-AR-10000716","Office Supplies","Art","DIXON Ticonderoga Erasable Checking Pencils",11.16,4.95583120529246,2,2016-04-04,"Monday",4,2016
1055,"CA-2016-110667","04/04/2016","08/04/2016","Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York",10009,"East","FUR-FU-10004622","Furniture","Furnishings","Eldon Advantage Foldable Chair Mats for Low Pile Carpets",108.4,5.1338363106575,7,2016-04-04,"Monday",4,2016
1056,"CA-2016-110667","04/04/2016","08/04/2016","Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York",10009,"East","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers",82.344,4.98876508994135,6,2016-04-04,"Monday",4,2016
1057,"CA-2016-110667","04/04/2016","08/04/2016","Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","New York City","New York",10009,"East","OFF-BI-10003529","Office Supplies","Binders","Avery Round Ring Poly Binders",9.088,4.92194492753453,2,2016-04-04,"Monday",4,2016
1058,"CA-2018-167150","10/12/2018","17/12/2018","Standard Class","BP-11185","Ben Peterman","Corporate","United States","San Diego","California",92037,"West","OFF-BI-10001097","Office Supplies","Binders","Avery Hole Reinforcements",19.936,4.90714822620364,3,2018-12-10,"Monday",12,2018
1059,"CA-2018-167150","10/12/2018","17/12/2018","Standard Class","BP-11185","Ben Peterman","Corporate","United States","San Diego","California",92037,"West","OFF-BI-10001597","Office Supplies","Binders","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,4.95953249355319,6,2018-12-10,"Monday",12,2018
1060,"CA-2017-105284","24/11/2017","01/12/2017","Standard Class","MG-17650","Matthew Grinstein","Home Office","United States","Philadelphia","Pennsylvania",19143,"East","OFF-FA-10001754","Office Supplies","Fasteners","Stockwell Gold Paper Clips",4.416,4.86866685910586,1,2017-11-24,"Friday",11,2017
1061,"US-2016-125374","23/03/2016","29/03/2016","Standard Class","JD-16060","Julia Dunbar","Consumer","United States","Houston","Texas",77095,"Central","FUR-CH-10003396","Furniture","Chairs","Global Deluxe Steno Chair",107.772,5.08681900774255,7,2016-03-23,"Wednesday",3,2016
1062,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","OFF-AP-10002350","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",45.216,4.92124639699098,5,2016-04-16,"Saturday",4,2016
1063,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","OFF-FA-10004838","Office Supplies","Fasteners","Super Bands, 12/Pack",10.416,4.89714475765225,2,2016-04-16,"Saturday",4,2016
1064,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","OFF-AR-10004757","Office Supplies","Art","Crayola Colored Pencils",7.872,4.8626987076743,1,2016-04-16,"Saturday",4,2016
1065,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","TEC-PH-10002115","Technology","Phones","Plantronics 81402",118.782,5.04358930724007,7,2016-04-16,"Saturday",4,2016
1066,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","OFF-FA-10003059","Office Supplies","Fasteners","Assorted Color Push Pins",1.448,4.82227326769778,1,2016-04-16,"Saturday",4,2016
1067,"CA-2016-161263","16/04/2016","21/04/2016","Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio",43615,"East","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets, Regency Series",55.47,4.90312601610608,6,2016-04-16,"Saturday",4,2016
1068,"CA-2017-157686","01/10/2017","02/10/2017","First Class","BD-11620","Brian DeCherney","Consumer","United States","San Francisco","California",94122,"West","FUR-CH-10001146","Furniture","Chairs","Global Value Mid-Back Manager's Chair, Gray",194.848,4.98125162733397,8,2017-10-01,"Sunday",10,2017
1069,"US-2018-139955","28/09/2018","30/09/2018","Second Class","CM-12160","Charles McCrossin","Consumer","United States","Brownsville","Texas",78521,"Central","OFF-SU-10001935","Office Supplies","Supplies","Staple remover",1.744,4.93916776983565,1,2018-09-28,"Friday",9,2018
1070,"US-2016-150161","25/07/2016","29/07/2016","Standard Class","RB-19795","Ross Baird","Home Office","United States","Philadelphia","Pennsylvania",19143,"East","OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern",25.176,4.9750790417333,4,2016-07-25,"Monday",7,2016
1071,"CA-2016-144652","20/11/2016","26/11/2016","Standard Class","SN-20560","Skye Norling","Home Office","United States","Los Angeles","California",90008,"West","OFF-AR-10003732","Office Supplies","Art","Newell 333",19.46,4.81838066057938,3,2016-11-20,"Sunday",11,2016
1072,"CA-2017-152814","28/04/2017","02/05/2017","Standard Class","EH-14005","Erica Hernandez","Home Office","United States","Denver","Colorado",80219,"West","OFF-PA-10001970","Office Supplies","Paper","Xerox 1881",29.472,4.90699245508326,4,2017-04-28,"Friday",4,2017
1073,"CA-2018-106943","14/11/2018","19/11/2018","Standard Class","FO-14305","Frank Olsen","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10003669","Office Supplies","Binders","3M Organizer Strips",8.64,4.77958903024139,2,2018-11-14,"Wednesday",11,2018
1074,"CA-2017-134348","12/11/2017","19/11/2017","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona",85204,"West","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder",6.27,4.86578626347855,1,2017-11-12,"Sunday",11,2017
1075,"CA-2017-134348","12/11/2017","19/11/2017","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona",85204,"West","OFF-BI-10004967","Office Supplies","Binders","Round Ring Binders",4.368,5.06482505953087,1,2017-11-12,"Sunday",11,2017
1076,"CA-2017-134348","12/11/2017","19/11/2017","Standard Class","MS-17710","Maurice Satty","Consumer","United States","Mesa","Arizona",85204,"West","TEC-AC-10003447","Technology","Accessories","Micropad Numeric Keypads",31.984,4.97528315359092,4,2017-11-12,"Sunday",11,2017
1077,"CA-2017-161781","29/09/2017","30/09/2017","First Class","CC-12100","Chad Cunningham","Home Office","United States","Columbus","Indiana",47201,"Central","OFF-AR-10000255","Office Supplies","Art","Newell 328",40.88,4.95852871861245,5,2017-09-29,"Friday",9,2017
1078,"CA-2018-132521","23/09/2018","25/09/2018","Second Class","DW-13540","Don Weiss","Consumer","United States","Seattle","Washington",98105,"West","OFF-AP-10002191","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector",119.96,4.85663738694788,7,2018-09-23,"Sunday",9,2018
1079,"CA-2018-132521","23/09/2018","25/09/2018","Second Class","DW-13540","Don Weiss","Consumer","United States","Seattle","Washington",98105,"West","OFF-ST-10001325","Office Supplies","Storage","Sterilite Officeware Hinged File Box",31.44,4.89431803938404,4,2018-09-23,"Sunday",9,2018
1080,"CA-2018-132521","23/09/2018","25/09/2018","Second Class","DW-13540","Don Weiss","Consumer","United States","Seattle","Washington",98105,"West","OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs",6.88,4.84836296805792,1,2018-09-23,"Sunday",9,2018
1081,"CA-2016-110016","29/11/2016","04/12/2016","Standard Class","BT-11395","Bill Tyler","Corporate","United States","Detroit","Michigan",48227,"Central","OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper",19.92,4.95535252498212,3,2016-11-29,"Tuesday",11,2016
1082,"CA-2016-110016","29/11/2016","04/12/2016","Standard Class","BT-11395","Bill Tyler","Corporate","United States","Detroit","Michigan",48227,"Central","FUR-CH-10002880","Furniture","Chairs","Global High-Back Leather Tilter, Burgundy",1106.91,5.02651336061473,10,2016-11-29,"Tuesday",11,2016
1083,"US-2017-143819","01/03/2017","05/03/2017","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York",10701,"East","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables",836.592,4.97991948153815,10,2017-03-01,"Wednesday",3,2017
1084,"US-2017-143819","01/03/2017","05/03/2017","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York",10701,"East","OFF-PA-10003127","Office Supplies","Paper","Easy-staple paper",26.38,4.88823842517868,4,2017-03-01,"Wednesday",3,2017
1085,"US-2017-143819","01/03/2017","05/03/2017","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York",10701,"East","OFF-ST-10003208","Office Supplies","Storage","Adjustable Depth Letter/Legal Cart",362.92,5.00527873135743,9,2017-03-01,"Wednesday",3,2017
1086,"US-2017-143819","01/03/2017","05/03/2017","Standard Class","KD-16270","Karen Daniels","Consumer","United States","Yonkers","New York",10701,"East","TEC-MA-10003979","Technology","Machines","Ativa V4110MDD Micro-Cut Shredder",4899.93,4.9887908498869,10,2017-03-01,"Wednesday",3,2017
1087,"CA-2017-167584","12/08/2017","12/08/2017","Same Day","LC-16870","Lena Cacioppo","Consumer","United States","Des Moines","Iowa",50315,"Central","OFF-PA-10000029","Office Supplies","Paper","Xerox 224",6.48,5.03432109422504,1,2017-08-12,"Saturday",8,2017
1088,"CA-2017-166163","15/08/2017","20/08/2017","Second Class","CY-12745","Craig Yedwab","Corporate","United States","Oakland","California",94601,"West","TEC-PH-10004896","Technology","Phones","Nokia Lumia 521 (T-Mobile)",71.976,4.90593724136634,6,2017-08-15,"Tuesday",8,2017
1089,"CA-2017-166163","15/08/2017","20/08/2017","Second Class","CY-12745","Craig Yedwab","Corporate","United States","Oakland","California",94601,"West","OFF-LA-10000452","Office Supplies","Labels","Avery 488",3.15,4.83206346267473,1,2017-08-15,"Tuesday",8,2017
1090,"CA-2018-158407","04/06/2018","10/06/2018","Standard Class","LW-16990","Lindsay Williams","Corporate","United States","Monroe","North Carolina",28110,"South","FUR-FU-10001967","Furniture","Furnishings","Telescoping Adjustable Floor Lamp",31.984,4.94154309346412,4,2018-06-04,"Monday",6,2018
1091,"CA-2018-158407","04/06/2018","10/06/2018","Standard Class","LW-16990","Lindsay Williams","Corporate","United States","Monroe","North Carolina",28110,"South","TEC-PH-10001819","Technology","Phones","Innergie mMini Combo Duo USB Travel Charging Kit",71.984,4.98027776950526,6,2018-06-04,"Monday",6,2018
1092,"CA-2016-143490","06/12/2016","13/12/2016","Standard Class","NP-18325","Naresj Patel","Consumer","United States","San Diego","California",92105,"West","OFF-AR-10002952","Office Supplies","Art","Stanley Contemporary Battery Pencil Sharpeners",120.15,5.10590937311243,7,2016-12-06,"Tuesday",12,2016
1093,"CA-2016-143490","06/12/2016","13/12/2016","Standard Class","NP-18325","Naresj Patel","Consumer","United States","San Diego","California",92105,"West","TEC-PH-10000576","Technology","Phones","AT&T 1080 Corded phone",219.184,4.94303374726948,8,2016-12-06,"Tuesday",12,2016
1094,"CA-2016-165085","27/12/2016","31/12/2016","Standard Class","BT-11485","Brad Thomas","Home Office","United States","Clinton","Maryland",20735,"East","OFF-PA-10000605","Office Supplies","Paper","Xerox 1950",28.9,4.99270394144678,4,2016-12-27,"Tuesday",12,2016
1095,"CA-2016-165085","27/12/2016","31/12/2016","Standard Class","BT-11485","Brad Thomas","Home Office","United States","Clinton","Maryland",20735,"East","OFF-AP-10002518","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center",355.96,4.94167368017238,9,2016-12-27,"Tuesday",12,2016
1096,"CA-2018-160423","21/01/2018","26/01/2018","Standard Class","PS-19045","Penelope Sewall","Home Office","United States","Charlotte","North Carolina",28205,"South","OFF-ST-10004340","Office Supplies","Storage","Fellowes Mobile File Cart, Black",348.208,5.16563977407618,9,2018-01-21,"Sunday",1,2018
1097,"CA-2018-160423","21/01/2018","26/01/2018","Standard Class","PS-19045","Penelope Sewall","Home Office","United States","Charlotte","North Carolina",28205,"South","OFF-BI-10004001","Office Supplies","Binders","GBC Recycled VeloBinder Covers",35.784,5.08379680593824,5,2018-01-21,"Sunday",1,2018
1098,"CA-2015-159338","25/06/2015","28/06/2015","First Class","NS-18640","Noel Staavos","Corporate","United States","Los Angeles","California",90049,"West","FUR-TA-10004147","Furniture","Tables","Hon 4060 Series Tables",447.84,4.92676955526048,9,2015-06-25,"Thursday",6,2015
1099,"CA-2017-107216","14/06/2017","17/06/2017","First Class","PV-18985","Paul Van Hugh","Home Office","United States","San Francisco","California",94122,"West","OFF-AR-10001545","Office Supplies","Art","Newell 326",7.04,4.93725959100526,1,2017-06-14,"Wednesday",6,2017
1100,"CA-2017-107216","14/06/2017","17/06/2017","First Class","PV-18985","Paul Van Hugh","Home Office","United States","San Francisco","California",94122,"West","FUR-FU-10000206","Furniture","Furnishings","GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,4.94783145957282,2,2017-06-14,"Wednesday",6,2017
1101,"CA-2017-107216","14/06/2017","17/06/2017","First Class","PV-18985","Paul Van Hugh","Home Office","United States","San Francisco","California",94122,"West","TEC-AC-10001013","Technology","Accessories","Logitech ClearChat Comfort/USB Headset H390",29.29,4.96132540843846,4,2017-06-14,"Wednesday",6,2017
1102,"CA-2017-107216","14/06/2017","17/06/2017","First Class","PV-18985","Paul Van Hugh","Home Office","United States","San Francisco","California",94122,"West","OFF-AR-10002255","Office Supplies","Art","Newell 346",8.64,4.89349045895075,2,2017-06-14,"Wednesday",6,2017
1103,"US-2018-145863","21/04/2018","27/04/2018","Standard Class","RP-19390","Resi Pölking","Consumer","United States","Houston","Texas",77041,"Central","OFF-BI-10004140","Office Supplies","Binders","Avery Non-Stick Binders",2.694,4.95807003872445,1,2018-04-21,"Saturday",4,2018
1104,"US-2018-145863","21/04/2018","27/04/2018","Standard Class","RP-19390","Resi Pölking","Consumer","United States","Houston","Texas",77041,"Central","OFF-BI-10002049","Office Supplies","Binders","UniKeep View Case Binders",2.934,4.88042285934111,1,2018-04-21,"Saturday",4,2018
1105,"CA-2017-112340","21/10/2017","27/10/2017","Standard Class","NM-18520","Neoma Murray","Consumer","United States","Riverside","California",92503,"West","OFF-PA-10001892","Office Supplies","Paper","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,4.8403797867048,4,2017-10-21,"Saturday",10,2017
1106,"US-2017-110156","19/11/2017","24/11/2017","Standard Class","EH-13945","Eric Hoffmann","Consumer","United States","Houston","Texas",77041,"Central","OFF-ST-10000642","Office Supplies","Storage","Tennsco Lockers, Gray",100.704,5.03044405577545,7,2017-11-19,"Sunday",11,2017
